Frame,Angle (degrees),Classification
235,70.91888557104642,indirect
236,72.32031902256115,indirect
237,72.84757825978816,indirect
238,74.38415712595129,indirect
239,76.2249816803254,indirect
240,78.1297354684121,indirect
241,80.48205083905125,indirect
242,82.05652818940959,indirect
243,82.55467515285318,indirect
244,82.7581331410838,indirect
245,84.19841311235301,indirect
246,84.37759937291028,indirect
247,83.94580810588516,indirect
248,84.06482876904819,indirect
249,83.81474508441765,indirect
250,83.38653951768524,indirect
251,83.48019824834302,indirect
252,83.48019824834302,indirect
253,82.63892232842207,indirect
254,81.83152137595451,indirect
255,81.2538377374448,indirect
256,81.21224371243719,indirect
257,80.94211187138235,indirect
258,80.13419305691563,indirect
259,80.22677351282063,indirect
260,80.76009817902089,indirect
261,81.56309586859409,indirect
262,81.60269741331025,indirect
263,82.47617956136138,indirect
264,82.84218698638419,indirect
265,83.10469058566737,indirect
266,83.07278187399083,indirect
267,83.68878942486738,indirect
268,83.92196301625272,indirect
269,84.18437347050876,indirect
270,84.15751073380838,indirect
271,84.18437347050876,indirect
272,84.42136374460661,indirect
273,84.68545433005525,indirect
274,84.97303218393499,indirect
275,85.54100447485428,indirect
276,85.54100447485428,indirect
277,85.52053954764973,indirect
278,85.52053954764973,indirect
279,85.25821024548094,indirect
280,85.54100447485428,indirect
281,85.52053954764973,indirect
282,85.23635830927383,indirect
283,84.99608004775966,indirect
284,84.18437347050876,indirect
285,83.6305607938877,indirect
286,82.84218698638419,indirect
287,82.31809538374854,indirect
288,81.57303097851933,indirect
289,80.62293930569564,indirect
290,80.49564127749699,indirect
291,79.58214425073332,indirect
292,80.00641974073177,indirect
293,79.5175616024401,indirect
294,78.07067782276167,indirect
295,77.64464013491647,indirect
296,77.02589727076335,indirect
297,76.23369931453374,indirect
298,75.68895873739359,indirect
299,74.92086602503888,indirect
300,74.99507961713978,indirect
301,75.21349754165601,indirect
302,75.89864771974324,indirect
303,76.47360540594498,indirect
304,76.53479190518829,indirect
305,76.65554901025965,indirect
306,76.39547113536793,indirect
307,76.8424572599852,indirect
308,76.93477846315268,indirect
309,77.71604455889283,indirect
310,77.98383790731677,indirect
311,78.04341575685088,indirect
312,78.3106308245608,indirect
313,78.17851165939275,indirect
314,78.69006752597979,indirect
315,79.42073177978259,indirect
316,79.59670727156173,indirect
317,80.28479768331532,indirect
318,80.68291393087378,indirect
319,81.30449712257523,indirect
320,81.9330682702069,indirect
321,82.37580749554817,indirect
322,82.34602889748588,indirect
323,82.95928341299535,indirect
324,83.15722658736907,indirect
325,83.15722658736907,indirect
326,82.93140488299684,indirect
327,83.33038015768767,indirect
328,83.10257244224826,indirect
329,83.30362238380032,indirect
330,83.24946053782104,indirect
331,83.01894259317021,indirect
332,83.01894259317021,indirect
333,82.96205923681534,indirect
334,83.19441955813522,indirect
335,83.19441955813522,indirect
336,83.13847796908762,indirect
337,83.3455749539934,indirect
338,83.81706983405174,indirect
339,83.81706983405174,indirect
340,83.81706983405174,indirect
341,84.07763697853353,indirect
342,84.07763697853353,indirect
343,84.59305062952843,indirect
344,84.59305062952843,indirect
345,84.35945056784317,indirect
346,84.12603848380807,indirect
347,83.19441955813522,indirect
348,82.759409870355,indirect
349,82.759409870355,indirect
350,82.49804317150107,indirect
351,82.49804317150107,indirect
352,82.55859451025628,indirect
353,82.52844082340762,indirect
354,82.49804317150107,indirect
355,82.43650410293283,indirect
356,82.27817419986903,indirect
357,81.97276248956804,indirect
358,82.00647850636021,indirect
359,81.93876273228983,indirect
360,81.83502499067781,indirect
361,81.44444175658711,indirect
362,81.4069834589695,indirect
363,81.4069834589695,indirect
364,81.58234282298685,indirect
365,81.54497232282256,indirect
366,81.39213762629389,indirect
367,81.23371983816162,indirect
368,81.11105752157547,indirect
369,80.58300672200545,indirect
370,80.49191439953907,indirect
371,79.72128019586775,indirect
372,79.15969454566944,indirect
373,79.15969454566944,indirect
374,78.87081071038882,indirect
375,78.2692246677126,indirect
376,78.2692246677126,indirect
377,77.39984017391933,indirect
378,76.46414363086575,indirect
379,75.60953675125909,indirect
380,75.69264287958971,indirect
381,76.0542711163528,indirect
382,76.231909548517,indirect
383,75.58989052014424,indirect
384,74.88652694042403,indirect
385,74.47588900324574,indirect
386,73.5295715603914,indirect
387,73.15619144827258,indirect
388,72.96984322711296,indirect
389,72.07208023799276,indirect
390,69.74353782547688,indirect
391,66.32946151527955,indirect
392,63.10376303450663,indirect
393,58.07912378006683,indirect
394,56.309932474020215,indirect
395,55.864059922087726,indirect
396,51.74557964748282,indirect
397,50.527540151656176,indirect
398,49.398705354995535,indirect
399,43.72696997994329,indirect
400,43.72696997994329,indirect
401,33.690067525979785,indirect
402,21.80140948635181,indirect
403,6.632514615138462,indirect
404,31.759480084812793,indirect
405,48.54476645559488,indirect
406,43.91907581333932,indirect
407,67.8806371764177,indirect
408,65.42602476308902,indirect
409,65.98244542054691,indirect
410,67.31558857587076,indirect
411,67.38013505195957,indirect
412,65.63227015844438,indirect
413,63.305613197199186,indirect
414,49.398705354995535,indirect
415,54.709437408098665,indirect
416,53.13010235415598,indirect
417,65.15761089454482,indirect
418,63.86899945506142,indirect
419,61.43706896644534,indirect
420,70.47288958610667,indirect
421,54.678260053133954,indirect
489,44.67259910915561,indirect
490,49.80795396303047,indirect
491,49.31602751986563,indirect
492,52.00938425662125,indirect
493,53.73003623440993,indirect
494,52.6628688418387,indirect
495,52.09991964463163,indirect
496,50.12035554303952,indirect
497,53.591225432227645,indirect
498,53.18929218796891,indirect
499,50.567200352645195,indirect
500,46.1457628381751,indirect
501,45.37694047959713,indirect
502,45.96448430222654,indirect
503,45.92107465855061,indirect
504,45.169013608628504,indirect
505,44.19307054489763,indirect
506,50.44033203100551,indirect
507,50.84725544127322,indirect
508,50.95410743116502,indirect
